# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Off_Diagonal_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
>  40.409093 113.815454
> 26 156
3.98107e-03 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -1.384306e+02 -1.662544e+02  1.203613e+01
6.42688e-03 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  1.225103e+02  1.531523e+02  9.092642e+00
6.42688e-03 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -1.037625e+02 -1.329145e+02  9.092642e+00
1.03753e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  8.978569e+01  1.173306e+02  6.939503e+00
1.03753e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -7.827337e+01 -1.042697e+02  6.939503e+00
1.67494e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  6.037153e+01  8.906252e+01  5.001135e+00
1.67494e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -5.820569e+01 -7.251118e+01  5.001135e+00
2.70396e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  4.333822e+01  6.202830e+01  3.600368e+00
2.70396e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -4.102590e+01 -5.488476e+01  3.600368e+00
4.36516e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  3.362049e+01  4.166986e+01  2.522752e+00
4.36516e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -3.074580e+01 -3.626775e+01  2.522752e+00
7.04693e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  2.745719e+01  3.053469e+01  1.938672e+00
7.04693e-02 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -2.535039e+01 -2.641376e+01  1.938672e+00
1.13763e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  2.370941e+01  2.235775e+01  1.513073e+00
1.13763e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -2.122999e+01 -1.841019e+01  1.513073e+00
1.83654e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  2.085405e+01  1.627417e+01  1.257921e+00
1.83654e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -1.997678e+01 -1.317027e+01  1.257921e+00
2.96483e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  1.921662e+01  1.249847e+01  1.080372e+00
2.96483e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -1.795814e+01 -9.608090e+00  1.080372e+00
4.78630e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  1.671147e+01  1.032164e+01  9.520420e-01
4.78630e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -1.612044e+01 -8.990598e+00  9.520420e-01
